Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
20.61,49.67,140.0,400.0,13217.0,20072,939.642,2.0,2.07,13.74,2.143,0.048,1
20.53,50.25,135.0,400.0,13219.0,20074,939.64,2.0,2.08,13.78,2.149,0.049,1
20.46,50.65,141.0,400.0,13219.0,20074,939.631,1.98,2.05,13.6,2.12,0.048,1
20.4,51.01,134.0,400.0,13225.0,20078,939.63,1.96,2.04,13.51,2.106,0.048,1
20.36,51.4,132.0,400.0,13222.0,20081,939.634,1.98,2.06,13.62,2.124,0.048,1
20.3,51.64,137.0,400.0,13217.0,20081,939.637,1.98,2.06,13.63,2.126,0.048,1
20.27,51.93,122.0,400.0,13227.0,20096,939.649,1.97,2.05,13.55,2.113,0.048,1
20.22,52.11,123.0,400.0,13229.0,20099,939.641,1.99,2.06,13.68,2.133,0.048,1
20.19,52.31,135.0,400.0,13223.0,20084,939.639,2.02,2.1,13.91,2.168,0.049,1
20.19,52.44,124.0,400.0,13227.0,20093,939.629,2.04,2.11,14.01,2.185,0.049,1
20.13,52.58,131.0,400.0,13226.0,20097,939.627,2.08,2.16,14.33,2.235,0.05,1
20.09,52.71,118.0,400.0,13227.0,20092,939.626,2.11,2.19,14.49,2.259,0.051,1
20.06,52.82,123.0,400.0,13224.0,20093,939.622,2.14,2.23,14.74,2.299,0.052,1
20.08,52.91,114.0,400.0,13222.0,20090,939.621,2.16,2.24,14.85,2.315,0.052,1
20.06,52.99,128.0,400.0,13219.0,20093,939.625,2.2,2.29,15.16,2.364,0.053,1
20.01,53.12,128.0,400.0,13222.0,20091,939.621,2.24,2.33,15.45,2.4090000000000003,0.054,1
20.01,53.14,113.0,400.0,13224.0,20097,939.619,2.27,2.36,15.63,2.437,0.055,1
19.98,53.23,119.0,400.0,13220.0,20093,939.618,2.3,2.39,15.84,2.47,0.0559999999999999,1
19.97,53.35,129.0,400.0,13222.0,20091,939.614,2.3,2.39,15.83,2.469,0.0559999999999999,1
19.95,53.41,123.0,400.0,13229.0,20100,939.619,2.28,2.37,15.71,2.45,0.055,1
19.92,53.43,120.0,400.0,13230.0,20099,939.621,2.27,2.36,15.61,2.434,0.055,1
19.91,53.51,117.0,400.0,13222.0,20099,939.619,2.22,2.31,15.27,2.381,0.054,1
19.89,53.55,127.0,400.0,13220.0,20086,939.614,2.19,2.28,15.1,2.354,0.053,1
19.88,53.61,121.0,400.0,13224.0,20099,939.633,2.15,2.23,14.8,2.3080000000000003,0.052,1
19.86,53.67,124.0,400.0,13220.0,20087,939.623,2.14,2.22,14.73,2.296,0.052,1
19.86,53.71,127.0,400.0,13225.0,20091,939.621,2.13,2.22,14.69,2.29,0.052,1
21.08,53.84,102.0,400.0,13234.0,20106,939.624,2.15,2.24,14.81,2.309,0.052,1
21.43,53.16,96.0,400.0,13238.0,20121,939.623,2.16,2.24,14.86,2.317,0.052,1
21.57,52.48,106.0,400.0,13234.0,20110,939.621,2.17,2.25,14.91,2.325,0.053,1
21.71,51.76,111.0,400.0,13229.0,20097,939.62,2.15,2.24,14.81,2.31,0.052,1
21.78,51.08,117.0,400.0,13228.0,20095,939.614,2.14,2.22,14.73,2.297,0.052,1
21.85,50.49,120.0,400.0,13222.0,20090,939.625,2.11,2.2,14.55,2.269,0.051,1
21.93,49.98,118.0,400.0,13225.0,20097,939.629,2.11,2.19,14.49,2.259,0.051,1
22.0,49.59,104.0,400.0,13233.0,20102,939.64,2.06,2.14,14.15,2.206,0.05,1
22.05,49.25,101.0,400.0,13226.0,20099,939.629,2.03,2.1,13.94,2.173,0.049,1
22.09,48.95,128.0,400.0,13220.0,20094,939.636,1.97,2.04,13.53,2.109,0.048,1
22.14,48.7,111.0,400.0,13222.0,20101,939.627,1.96,2.04,13.48,2.103,0.047,1
22.18,48.5,115.0,400.0,13229.0,20102,939.621,1.92,2.0,13.23,2.064,0.047,1
22.21,48.37,118.0,400.0,13226.0,20104,939.611,1.9,1.98,13.1,2.043,0.046,1
22.22,48.19,125.0,400.0,13223.0,20093,939.608,1.92,2.0,13.22,2.061,0.047,1
22.26,48.07,119.0,400.0,13230.0,20095,939.617,1.97,2.05,13.59,2.119,0.048,1
22.3,47.96,128.0,400.0,13220.0,20083,939.608,1.99,2.06,13.67,2.132,0.048,1
22.3,47.87,119.0,400.0,13229.0,20102,939.609,1.99,2.07,13.71,2.139,0.048,1
22.36,47.75,126.0,400.0,13227.0,20096,939.609,2.03,2.11,13.97,2.1790000000000003,0.049,1
22.36,47.67,116.0,400.0,13221.0,20095,939.603,2.06,2.14,14.16,2.208,0.05,1
22.4,47.61,126.0,400.0,13227.0,20092,939.605,2.05,2.13,14.12,2.201,0.05,1
22.39,47.55,119.0,400.0,13224.0,20090,939.608,2.03,2.11,14.01,2.184,0.049,1
22.4,47.48,123.0,400.0,13224.0,20086,939.601,2.02,2.1,13.93,2.172,0.049,1
22.42,47.48,114.0,400.0,13219.0,20089,939.62,1.97,2.04,13.53,2.11,0.048,1
22.45,47.35,120.0,400.0,13223.0,20093,939.613,1.95,2.03,13.44,2.095,0.047,1
22.45,47.33,126.0,400.0,13219.0,20087,939.613,1.89,1.96,12.98,2.024,0.046,1
22.48,47.29,125.5,400.0,13217.0,20089,939.624,1.86,1.93,12.8,1.996,0.045,1
22.5,47.18,125.0,400.0,13223.0,20094,939.626,1.78,1.85,12.28,1.915,0.043,1
22.52,47.21,128.0,400.0,13217.0,20085,939.628,1.76,1.83,12.11,1.889,0.043,1
22.51,47.13,122.0,400.0,13220.0,20087,939.624,1.75,1.82,12.05,1.879,0.042,1
22.51,47.14,122.0,400.0,13227.0,20093,939.626,1.75,1.82,12.07,1.883,0.043,1
21.36,47.01,140.0,400.0,13210.0,20075,939.639,1.73,1.8,11.92,1.859,0.042,1
20.98,47.56,156.0,400.0,13202.0,20058,939.639,1.73,1.8,11.92,1.858,0.042,1
20.8,48.3,151.0,400.0,13208.0,20067,939.634,1.74,1.8,11.95,1.863,0.042,1
20.67,49.06,148.0,400.0,13206.0,20068,939.632,1.78,1.84,12.22,1.905,0.043,1
20.58,49.69,147.0,400.0,13215.0,20072,939.631,1.79,1.86,12.34,1.924,0.043,1
20.48,50.23,136.0,400.0,13212.0,20065,939.625,1.83,1.9,12.6,1.964,0.044,1
20.44,50.68,135.0,400.0,13211.0,20078,939.629,1.84,1.91,12.68,1.977,0.045,1
20.36,51.08,139.0,400.0,13212.0,20071,939.63,1.84,1.91,12.68,1.977,0.045,1
20.34,51.4,140.0,400.0,13213.0,20077,939.635,1.85,1.92,12.72,1.984,0.045,1
20.29,51.7,138.0,400.0,13215.0,20075,939.627,1.86,1.93,12.81,1.997,0.045,1
20.23,51.93,131.0,400.0,13220.0,20083,939.617,1.87,1.95,12.9,2.012,0.045,1
20.2,52.14,142.0,400.0,13214.0,20093,939.611,1.9,1.97,13.07,2.0380000000000003,0.046,1
20.15,52.31,128.0,400.0,13219.0,20082,939.617,1.91,1.98,13.13,2.048,0.046,1
20.1,52.44,130.0,400.0,13219.0,20085,939.612,1.96,2.04,13.51,2.107,0.048,1
20.12,52.65,136.0,400.0,13216.0,20077,939.614,1.99,2.07,13.7,2.137,0.048,1
20.09,52.74,138.0,400.0,13220.0,20085,939.613,1.98,2.06,13.65,2.129,0.048,1
20.05,52.88,135.0,400.0,13220.0,20080,939.615,1.96,2.03,13.46,2.099,0.047,1
20.04,52.97,138.0,400.0,13209.0,20077,939.624,1.88,1.95,12.94,2.018,0.046,1
20.02,53.06,141.0,400.0,13211.0,20072,939.627,1.85,1.92,12.74,1.987,0.045,1
20.01,53.14,132.0,400.0,13216.0,20082,939.619,1.81,1.88,12.48,1.946,0.044,1
19.98,53.22,126.0,400.0,13217.0,20087,939.621,1.79,1.86,12.35,1.926,0.043,1
19.98,53.3,128.0,400.0,13219.0,20088,939.624,1.79,1.86,12.32,1.921,0.043,1
19.93,53.37,137.0,400.0,13213.0,20080,939.629,1.74,1.81,11.99,1.869,0.042,1
19.92,53.41,128.0,400.0,13212.0,20081,939.626,1.71,1.78,11.77,1.835,0.0409999999999999,1
19.89,53.51,132.0,400.0,13217.0,20080,939.622,1.68,1.74,11.54,1.8,0.0409999999999999,1
19.91,53.57,119.0,400.0,13215.0,20087,939.627,1.66,1.72,11.41,1.78,0.04,1
19.86,53.6,136.0,400.0,13210.0,20078,939.633,1.61,1.68,11.1,1.731,0.039,1
19.86,53.63,142.0,400.0,13212.0,20074,939.633,1.62,1.69,11.18,1.743,0.039,1
19.85,53.67,141.0,400.0,13213.0,20080,939.641,1.63,1.69,11.21,1.7480000000000002,0.039,1
19.82,53.72,137.0,400.0,13218.0,20081,939.639,1.63,1.7,11.24,1.7519999999999998,0.04,1
21.02,53.85,117.0,400.0,13229.0,20095,939.644,1.66,1.73,11.44,1.784,0.04,1
21.39,53.29,113.0,400.0,13234.0,20102,939.658,1.68,1.74,11.54,1.8,0.0409999999999999,1
21.57,52.51,104.0,400.0,13235.0,20107,939.665,1.71,1.77,11.75,1.833,0.0409999999999999,1
21.67,51.78,108.0,400.0,13238.0,20111,939.676,1.72,1.78,11.8,1.841,0.042,1
21.77,51.12,107.0,400.0,13233.0,20107,939.688,1.72,1.79,11.83,1.845,0.042,1
21.87,50.49,112.0,400.0,13229.0,20109,939.668,1.72,1.78,11.82,1.843,0.042,1
21.93,50.05,129.0,400.0,13227.0,20102,939.666,1.72,1.78,11.81,1.841,0.042,1
21.96,49.71,125.0,400.0,13227.0,20092,939.658,1.71,1.77,11.75,1.832,0.0409999999999999,1
22.04,49.32,121.0,400.0,13224.0,20095,939.651,1.69,1.75,11.62,1.813,0.0409999999999999,1
22.09,49.02,123.0,400.0,13224.0,20093,939.653,1.7,1.77,11.71,1.826,0.0409999999999999,1
22.11,48.82,128.0,400.0,13225.0,20090,939.643,1.74,1.81,11.97,1.867,0.042,1
22.14,48.6,126.0,400.0,13219.0,20088,939.645,1.74,1.81,11.99,1.87,0.042,1
22.17,48.46,127.0,400.0,13217.0,20079,939.649,1.76,1.83,12.15,1.894,0.043,1
22.22,48.31,130.0,400.0,13222.0,20088,939.657,1.85,1.92,12.7,1.981,0.045,1
22.24,48.21,127.0,400.0,13216.0,20091,939.656,1.89,1.96,13.01,2.029,0.046,1
22.26,48.09,124.0,400.0,13223.0,20095,939.663,1.92,2.0,13.24,2.065,0.047,1
22.29,47.97,124.0,400.0,13226.0,20095,939.664,1.93,2.0,13.26,2.068,0.047,1
22.3,47.83,121.0,400.0,13229.0,20104,939.67,1.97,2.05,13.56,2.114,0.048,1
22.33,47.74,123.0,400.0,13230.0,20100,939.66,2.01,2.09,13.83,2.156,0.049,1
22.38,47.74,121.0,400.0,13231.0,20097,939.654,2.07,2.15,14.25,2.2230000000000003,0.05,1
22.39,47.62,109.0,400.0,13228.0,20090,939.656,2.08,2.16,14.33,2.234,0.05,1
22.4,47.63,113.0,400.0,13228.0,20099,939.65,2.17,2.25,14.92,2.327,0.053,1
22.43,47.49,126.0,400.0,13237.0,20104,939.638,2.19,2.27,15.04,2.346,0.053,1
22.45,47.43,117.0,400.0,13234.0,20102,939.638,2.18,2.26,14.99,2.338,0.053,1
22.48,47.38,105.0,400.0,13240.0,20108,939.633,2.17,2.26,14.95,2.332,0.053,1
22.46,47.34,102.0,400.0,13243.0,20115,939.637,2.17,2.26,14.95,2.331,0.053,1
22.48,47.33,106.0,400.0,13240.0,20112,939.632,2.17,2.25,14.93,2.3280000000000003,0.053,1
22.49,47.3,99.0,400.0,13242.0,20117,939.623,2.21,2.29,15.19,2.369,0.053,1
22.49,47.23,101.0,400.0,13246.0,20121,939.615,2.22,2.31,15.29,2.384,0.054,1
22.51,47.17,98.0,400.0,13244.0,20123,939.611,2.19,2.27,15.05,2.347,0.053,1
21.35,47.09,116.0,400.0,13233.0,20106,939.612,2.15,2.24,14.82,2.311,0.052,1
20.95,47.64,115.0,400.0,13229.0,20103,939.626,2.12,2.2,14.58,2.274,0.051,1
20.78,48.38,103.0,400.0,13230.0,20108,939.642,2.12,2.2,14.59,2.275,0.051,1
20.67,49.12,101.0,400.0,13236.0,20115,939.651,2.13,2.21,14.63,2.281,0.052,1
20.58,49.77,107.0,400.0,13237.0,20113,939.653,2.17,2.26,14.94,2.33,0.053,1
20.5,50.27,111.0,400.0,13227.0,20103,939.658,2.21,2.29,15.18,2.3680000000000003,0.053,1
20.43,50.78,100.0,400.0,13231.0,20104,939.657,2.23,2.31,15.31,2.388,0.054,1
20.36,51.17,89.0,400.0,13236.0,20123,939.649,2.24,2.33,15.44,2.407,0.054,1
20.32,51.49,93.0,400.0,13242.0,20122,939.635,2.32,2.41,16.0,2.495,0.0559999999999999,1
20.26,51.78,95.0,400.0,13239.0,20124,939.634,2.36,2.45,16.23,2.531,0.057,1
20.23,51.99,94.0,400.0,13241.0,20119,939.631,2.38,2.47,16.36,2.55,0.0579999999999999,1
20.22,52.18,84.0,400.0,13241.0,20131,939.634,2.37,2.47,16.34,2.548,0.0579999999999999,1
20.16,52.37,86.0,400.0,13240.0,20124,939.639,2.35,2.44,16.14,2.517,0.057,1
20.13,52.53,88.0,400.0,13243.0,20128,939.635,2.34,2.43,16.09,2.509,0.057,1
20.1,52.66,87.0,400.0,13238.0,20128,939.642,2.27,2.36,15.65,2.44,0.055,1
20.08,52.81,92.0,400.0,13230.0,20113,939.638,2.23,2.32,15.36,2.396,0.054,1
20.05,52.91,94.0,400.0,13238.0,20115,939.639,2.19,2.28,15.09,2.353,0.053,1
20.01,53.04,96.0,400.0,13230.0,20121,939.636,2.19,2.27,15.07,2.35,0.053,1
19.99,53.09,92.0,400.0,13240.0,20125,939.637,2.21,2.3,15.23,2.374,0.054,1
19.98,53.19,92.0,400.0,13242.0,20131,939.645,2.22,2.31,15.28,2.383,0.054,1
19.97,53.29,91.0,400.0,13239.0,20132,939.652,2.23,2.31,15.33,2.391,0.054,1
19.97,53.36,86.0,400.0,13241.0,20129,939.647,2.26,2.34,15.53,2.422,0.055,1
19.93,53.44,91.0,400.0,13236.0,20122,939.641,2.27,2.36,15.63,2.438,0.055,1
19.91,53.5,88.0,400.0,13249.0,20132,939.636,2.3,2.39,15.86,2.4730000000000003,0.0559999999999999,1
19.88,53.58,96.0,400.0,13240.0,20128,939.631,2.3,2.39,15.83,2.468,0.0559999999999999,1
19.89,53.62,96.0,400.0,13239.5,20121,939.634,2.28,2.37,15.68,2.446,0.055,1
19.86,53.66,88.0,400.0,13239.0,20128,939.639,2.26,2.35,15.57,2.428,0.055,1
19.86,53.75,90.0,400.0,13240.0,20134,939.635,2.25,2.34,15.5,2.417,0.055,1
19.85,53.79,88.0,400.0,13228.0,20106,939.64,2.23,2.32,15.37,2.396,0.054,1
19.83,53.79,104.0,400.0,13234.0,20122,939.643,2.17,2.25,14.94,2.329,0.053,1
21.05,53.96,68.0,400.0,13248.0,20147,939.648,2.18,2.27,15.02,2.342,0.053,1
21.42,53.39,83.0,400.0,13253.0,20144,939.645,2.19,2.27,15.05,2.347,0.053,1
21.57,52.6,69.0,400.0,13257.0,20140,939.639,2.18,2.27,15.02,2.342,0.053,1
21.67,51.83,73.0,400.0,13249.0,20142,939.643,2.17,2.25,14.92,2.327,0.053,1
21.78,51.21,76.0,400.0,13248.0,20141,939.63,2.18,2.26,14.97,2.335,0.053,1
21.89,50.57,83.0,400.0,13243.0,20127,939.632,2.17,2.26,14.97,2.334,0.053,1
21.93,50.12,88.0,400.0,13247.0,20134,939.627,2.16,2.24,14.86,2.318,0.052,1
21.98,49.72,87.0,400.0,13242.0,20135,939.632,2.17,2.26,14.96,2.332,0.053,1
22.02,49.42,89.0,400.0,13240.0,20125,939.633,2.19,2.28,15.07,2.35,0.053,1
22.07,49.09,100.0,400.0,13237.0,20121,939.635,2.19,2.27,15.06,2.3480000000000003,0.053,1
22.11,48.85,90.0,400.0,13240.0,20129,939.64,2.19,2.27,15.06,2.3480000000000003,0.053,1
22.12,48.64,91.0,400.0,13233.0,20124,939.653,2.19,2.27,15.06,2.349,0.053,1
22.18,48.46,88.0,400.0,13239.0,20131,939.644,2.2,2.29,15.16,2.364,0.053,1
22.21,48.36,98.0,400.0,13239.0,20130,939.638,2.18,2.26,15.0,2.3335,0.053,1
22.24,48.2,88.0,400.0,13239.0,20123,939.643,2.15,2.23,14.77,2.303,0.052,1
22.26,48.1,90.0,400.0,13237.0,20124,939.644,2.13,2.21,14.64,2.2840000000000003,0.052,1
22.29,48.03,97.0,400.0,13237.0,20127,939.656,2.08,2.16,14.3,2.229,0.05,1
22.32,47.92,93.0,400.0,13235.0,20130,939.66,2.04,2.12,14.03,2.188,0.049,1
22.32,47.86,96.0,400.0,13237.0,20128,939.656,1.95,2.03,13.43,2.095,0.047,1
22.35,47.79,96.0,400.0,13231.0,20127,939.66,1.91,1.98,13.12,2.046,0.046,1
22.38,47.67,92.0,400.0,13236.0,20118,939.669,1.85,1.92,12.74,1.987,0.045,1
22.38,47.64,103.0,400.0,13229.0,20114,939.665,1.84,1.92,12.69,1.978,0.045,1
22.42,47.56,90.0,400.0,13229.0,20113,939.661,1.85,1.92,12.72,1.984,0.045,1
22.43,47.55,95.0,400.0,13233.0,20121,939.649,1.88,1.95,12.95,2.019,0.046,1
22.42,47.46,97.0,400.0,13230.0,20123,939.65,1.95,2.03,13.43,2.095,0.047,1
22.45,47.44,96.0,400.0,13232.0,20122,939.643,1.99,2.07,13.69,2.136,0.048,1
22.45,47.44,95.0,400.0,13228.0,20116,939.64,2.08,2.16,14.33,2.235,0.05,1
22.49,47.36,97.0,400.0,13232.0,20123,939.654,2.11,2.19,14.51,2.263,0.051,1
22.49,47.31,98.0,400.0,13227.0,20118,939.646,2.13,2.21,14.65,2.2840000000000003,0.052,1
22.51,47.3,104.0,400.0,13231.0,20120,939.644,2.13,2.22,14.69,2.29,0.052,1
21.33,47.26,132.0,400.0,13216.0,20085,939.646,2.15,2.23,14.77,2.3040000000000003,0.052,1
20.94,47.72,128.0,400.0,13216.0,20095,939.632,2.15,2.23,14.77,2.3040000000000003,0.052,1
20.77,48.58,117.0,400.0,13219.0,20095,939.646,2.14,2.22,14.71,2.293,0.052,1
20.64,49.23,129.0,400.0,13212.0,20093,939.649,2.14,2.22,14.72,2.295,0.052,1
20.56,49.86,116.0,400.0,13217.0,20099,939.651,2.14,2.22,14.73,2.297,0.052,1
20.47,50.43,110.0,400.0,13221.0,20097,939.659,2.13,2.21,14.67,2.287,0.052,1
20.43,50.92,128.0,400.0,13213.0,20091,939.661,2.14,2.22,14.71,2.293,0.052,1
20.33,51.28,121.0,400.0,13214.0,20092,939.657,2.13,2.22,14.68,2.289,0.052,1
20.3,51.62,118.0,400.0,13221.0,20094,939.665,2.1,2.19,14.48,2.258,0.051,1
20.26,51.87,122.0,400.0,13216.0,20089,939.659,2.07,2.15,14.22,2.218,0.05,1
20.23,52.13,123.0,400.0,13225.0,20097,939.656,2.04,2.12,14.04,2.189,0.049,1
20.19,52.31,119.0,400.0,13219.0,20098,939.649,2.01,2.08,13.8,2.153,0.049,1
20.15,52.54,122.0,400.0,13219.0,20093,939.648,2.02,2.1,13.89,2.167,0.049,1
20.15,52.66,116.0,400.0,13224.0,20100,939.635,2.04,2.12,14.06,2.193,0.05,1
20.09,52.82,116.0,400.0,13225.0,20101,939.645,2.04,2.12,14.04,2.19,0.049,1
20.08,52.94,125.0,400.0,13223.0,20098,939.649,2.06,2.14,14.19,2.213,0.05,1
20.04,53.03,116.0,400.0,13223.0,20104,939.653,2.08,2.16,14.33,2.235,0.05,1
20.01,53.14,113.0,400.0,13226.0,20107,939.648,2.12,2.21,14.62,2.28,0.051,1
19.98,53.19,109.0,400.0,13225.0,20100,939.642,2.15,2.24,14.81,2.309,0.052,1
19.98,53.3,101.0,400.0,13230.0,20112,939.634,2.2,2.28,15.12,2.358,0.053,1
19.95,53.41,111.0,400.0,13229.0,20112,939.643,2.25,2.34,15.49,2.415,0.055,1
19.92,53.48,110.0,400.0,13229.0,20113,939.651,2.28,2.37,15.67,2.443,0.055,1
19.92,53.53,107.0,400.0,13224.0,20107,939.651,2.31,2.4,15.87,2.475,0.0559999999999999,1
19.91,53.62,103.0,400.0,13232.0,20108,939.647,2.3,2.39,15.81,2.466,0.0559999999999999,1
19.91,53.66,101.0,400.0,13225.0,20115,939.658,2.26,2.34,15.52,2.42,0.055,1
19.89,53.72,106.0,400.0,13228.0,20113,939.656,2.23,2.31,15.31,2.388,0.054,1
19.85,53.77,119.0,400.0,13231.0,20108,939.656,2.2,2.29,15.17,2.365,0.053,1
19.85,53.82,108.0,400.0,13227.0,20116,939.662,2.22,2.31,15.28,2.383,0.054,1
19.85,53.86,107.0,400.0,13233.0,20109,939.658,2.21,2.3,15.21,2.372,0.054,1
19.83,53.92,105.0,400.0,13227.0,20108,939.661,2.2,2.28,15.12,2.358,0.053,1
21.04,54.03,91.0,400.0,13246.0,20131,939.67,2.17,2.25,14.93,2.3280000000000003,0.053,1
21.41,53.45,92.0,400.0,13243.0,20126,939.67,2.16,2.24,14.85,2.315,0.052,1
21.56,52.64,87.0,400.0,13243.0,20136,939.672,2.09,2.18,14.41,2.247,0.051,1
21.7,51.94,86.0,400.0,13248.0,20131,939.665,2.06,2.14,14.19,2.213,0.05,1
21.77,51.22,83.0,400.0,13247.0,20125,939.673,1.98,2.06,13.63,2.125,0.048,1
21.85,50.68,101.0,400.0,13244.0,20128,939.678,1.94,2.01,13.35,2.081,0.047,1
21.93,50.21,91.0,400.0,13236.0,20121,939.687,1.9,1.98,13.09,2.041,0.046,1
21.97,49.82,107.0,400.0,13240.0,20120,939.681,1.89,1.97,13.02,2.031,0.046,1
22.04,49.45,94.0,400.0,13237.0,20118,939.695,1.87,1.95,12.89,2.01,0.045,1
22.08,49.22,95.0,400.0,13232.0,20120,939.694,1.85,1.92,12.71,1.983,0.045,1
22.11,48.9,99.0,400.0,13234.0,20124,939.672,1.83,1.9,12.56,1.959,0.044,1
22.14,48.74,99.0,400.0,13236.0,20114,939.664,1.81,1.88,12.43,1.938,0.044,1
22.18,48.57,99.0,400.0,13236.0,20117,939.659,1.8,1.87,12.42,1.936,0.044,1
22.21,48.4,97.0,400.0,13238.0,20125,939.648,1.8,1.87,12.38,1.93,0.044,1
22.24,48.3,101.0,400.0,13233.0,20113,939.649,1.8,1.87,12.36,1.927,0.044,1
22.25,48.17,113.0,400.0,13223.0,20103,939.648,1.8,1.87,12.36,1.928,0.044,1
22.29,48.04,103.0,400.0,13231.0,20113,939.648,1.8,1.87,12.39,1.932,0.044,1
22.33,47.97,96.0,400.0,13227.0,20114,939.66,1.8,1.87,12.36,1.927,0.044,1
22.33,47.88,99.0,400.0,13236.0,20127,939.657,1.83,1.9,12.57,1.96,0.044,1
22.35,47.81,98.0,400.0,13235.0,20123,939.656,1.89,1.96,13.0,2.027,0.046,1
22.39,47.76,93.0,400.0,13237.0,20117,939.658,1.9,1.97,13.06,2.037,0.046,1
22.4,47.7,101.0,400.0,13231.0,20119,939.668,1.91,1.99,13.17,2.0540000000000003,0.046,1
22.4,47.66,109.0,400.0,13231.0,20109,939.664,1.91,1.99,13.17,2.053,0.046,1
22.42,47.56,104.0,400.0,13227.0,20112,939.661,1.88,1.95,12.93,2.017,0.046,1
22.43,47.5,104.0,400.0,13230.0,20110,939.656,1.87,1.95,12.89,2.01,0.045,1
22.45,47.53,96.0,400.0,13231.0,20113,939.648,1.86,1.94,12.83,2.001,0.045,1
22.46,47.49,96.0,400.0,13229.0,20116,939.644,1.86,1.94,12.83,2.0,0.045,1
22.48,47.45,110.0,400.0,13230.0,20113,939.645,1.86,1.93,12.8,1.996,0.045,1
22.51,47.39,101.0,400.0,13233.0,20114,939.652,1.88,1.95,12.91,2.013,0.045,1
22.51,47.34,101.0,400.0,13230.0,20117,939.65,1.88,1.95,12.94,2.017,0.046,1
21.36,47.26,119.0,400.0,13216.0,20101,939.657,1.88,1.96,12.95,2.02,0.046,1
20.95,47.77,122.0,400.0,13218.0,20095,939.653,1.88,1.95,12.94,2.018,0.046,1
20.77,48.51,120.0,400.0,13206.0,20087,939.654,1.92,2.0,13.23,2.063,0.047,1
20.66,49.3,126.0,400.0,13220.0,20096,939.65,1.93,2.0,13.28,2.071,0.047,1
20.56,49.89,126.0,400.0,13216.0,20089,939.652,1.94,2.02,13.37,2.085,0.047,1
20.47,50.44,113.0,400.0,13218.0,20093,939.662,1.93,2.01,13.3,2.074,0.047,1
20.41,50.88,122.0,400.0,13209.0,20092,939.669,1.93,2.0,13.26,2.068,0.047,1
20.34,51.34,120.0,400.0,13215.0,20099,939.664,1.92,2.0,13.23,2.063,0.047,1
20.3,51.65,119.0,400.0,13213.0,20099,939.668,1.91,1.98,13.14,2.049,0.046,1
20.27,51.94,115.5,400.0,13220.0,20107,939.661,1.9,1.98,13.09,2.041,0.046,1
20.23,52.15,112.0,400.0,13223.0,20104,939.66,1.87,1.94,12.84,2.003,0.045,1
20.18,52.35,114.0,400.0,13220.0,20095,939.657,1.86,1.93,12.77,1.991,0.045,1
20.16,52.55,116.0,400.0,13215.0,20098,939.655,1.82,1.89,12.53,1.954,0.044,1
20.12,52.7,118.0,400.0,13226.0,20099,939.649,1.81,1.89,12.49,1.948,0.044,1
20.09,52.87,118.0,400.0,13217.0,20093,939.649,1.85,1.93,12.77,1.991,0.045,1
20.09,53.01,113.0,400.0,13219.0,20099,939.654,1.9,1.97,13.07,2.0380000000000003,0.046,1
20.05,53.11,112.0,400.0,13223.0,20109,939.65,1.95,2.02,13.39,2.088,0.047,1
20.02,53.23,123.0,400.0,13222.0,20107,939.648,1.97,2.05,13.58,2.1180000000000003,0.048,1
20.01,53.3,112.0,400.0,13220.0,20098,939.641,1.98,2.06,13.65,2.129,0.048,1
19.97,53.4,119.0,400.0,13216.0,20099,939.651,2.01,2.08,13.8,2.153,0.049,1
19.97,53.46,113.0,400.0,13220.0,20099,939.654,2.02,2.1,13.88,2.165,0.049,1
19.95,53.55,119.0,400.0,13223.0,20102,939.647,2.07,2.15,14.27,2.225,0.05,1
19.92,53.58,108.0,400.0,13227.0,20103,939.647,2.1,2.18,14.45,2.253,0.051,1
19.91,53.67,124.0,400.0,13220.0,20098,939.656,2.14,2.23,14.74,2.299,0.052,1
19.88,53.72,122.0,400.0,13217.0,20095,939.647,2.19,2.27,15.06,2.3480000000000003,0.053,1
19.85,53.77,120.0,400.0,13215.0,20092,939.65,2.29,2.38,15.77,2.459,0.0559999999999999,1
19.85,53.85,120.0,400.0,13213.0,20091,939.654,2.33,2.42,16.04,2.501,0.0559999999999999,1
19.83,53.89,117.0,400.0,13223.0,20094,939.653,2.37,2.46,16.28,2.539,0.057,1
19.81,53.93,117.0,400.0,13225.0,20098,939.654,2.42,2.51,16.63,2.594,0.059,1
19.81,54.01,114.0,400.0,13220.0,20101,939.664,2.5,2.6,17.2,2.682,0.061,1
21.04,54.1,98.0,400.0,13238.0,20122,939.667,2.54,2.64,17.48,2.7260000000000004,0.062,1
21.41,53.54,92.0,400.0,13241.0,20124,939.664,2.56,2.66,17.65,2.752,0.062,1
21.54,52.78,85.0,400.0,13243.0,20128,939.666,2.56,2.66,17.62,2.748,0.062,1
21.67,52.02,84.0,400.0,13248.0,20131,939.672,2.55,2.65,17.53,2.734,0.062,1
21.77,51.31,106.0,400.0,13229.0,20119,939.674,2.55,2.65,17.57,2.739,0.062,1
21.85,50.74,96.0,400.0,13231.0,20118,939.672,2.56,2.66,17.62,2.748,0.062,1
21.93,50.3,103.0,400.0,13233.0,20106,939.665,2.58,2.68,17.77,2.77,0.063,1
21.97,49.92,102.0,400.0,13227.0,20107,939.655,2.58,2.68,17.76,2.77,0.063,1
